,day,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
359,16,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,93
360,16,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104
361,16,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,118
362,16,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91
363,16,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,113
364,16,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,99
365,16,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,105
366,16,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,67
367,16,0,1,19,0,0,0,1,0.18,0.19699999999999998,0.47,0.1343,61
368,16,0,1,20,0,0,0,1,0.18,0.19699999999999998,0.47,0.1642,57
369,16,0,1,21,0,0,0,1,0.18,0.19699999999999998,0.51,0.1642,28
370,16,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21
371,16,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18
372,17,0,1,0,1,1,0,2,0.2,0.19699999999999998,0.47,0.2239,17
373,17,0,1,1,1,1,0,2,0.2,0.19699999999999998,0.44,0.19399999999999998,16
374,17,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8
375,17,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,2
376,17,0,1,4,1,1,0,2,0.18,0.19699999999999998,0.43,0.1343,3
377,17,0,1,5,1,1,0,2,0.18,0.19699999999999998,0.43,0.1642,1
378,17,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,5
379,17,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13
380,17,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,33
381,17,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,47
382,17,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,57
383,17,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.19399999999999998,64
384,17,0,1,12,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,80
385,17,0,1,13,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,93
386,17,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,86
387,17,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,93
388,17,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,82
389,17,0,1,17,1,1,0,1,0.2,0.19699999999999998,0.51,0.19399999999999998,71
390,17,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92
391,17,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.19399999999999998,60
392,17,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,33
393,17,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,27
394,17,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13
395,17,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4
396,18,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3
397,18,0,1,13,0,2,1,2,0.2,0.19699999999999998,0.86,0.2239,22
398,18,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28
399,18,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35
400,18,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.19399999999999998,61
401,18,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.19399999999999998,125
402,18,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133
403,18,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99
404,18,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,83
405,18,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41
406,18,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33
407,18,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,20
408,19,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3
409,19,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7
410,19,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3
411,19,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2
412,19,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7
413,19,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32
414,19,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90
415,19,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197
416,19,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109
417,19,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47
418,19,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52
419,19,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70
420,19,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78
421,19,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75
422,19,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82
423,19,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104
424,19,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197
425,19,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161
426,19,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112
427,19,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76
428,19,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59
429,19,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59
430,19,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28
431,20,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13
432,20,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,5
433,20,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,2
434,20,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1
435,20,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1
436,20,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6
437,20,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35
438,20,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101
439,20,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249
440,20,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143
441,20,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57
442,20,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68
443,20,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,84
444,20,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98
445,20,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81
446,20,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.19399999999999998,70
447,20,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91
448,20,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215
449,20,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.19399999999999998,185
450,20,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152
451,20,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126
452,20,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57
453,20,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56
454,20,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31
455,21,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21
456,21,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6
457,21,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2
458,21,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1
459,21,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1
460,21,0,1,5,0,5,1,1,0.24,0.19699999999999998,0.6,0.4179,5
461,21,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27
462,21,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68
463,21,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217
464,21,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166
465,21,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63
466,21,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59
467,21,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78
468,21,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73
469,21,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62
470,21,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65
471,21,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97
472,21,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161
473,21,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120
474,21,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96
475,21,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53
476,21,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41
477,21,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34
478,21,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27
479,22,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13
480,22,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,12
481,22,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11
482,22,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7
483,22,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3
484,22,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2
485,22,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8
486,22,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,27
487,22,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40
488,22,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53
489,22,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63
490,22,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70
491,22,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,84
492,22,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75
493,22,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,103
494,22,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.19399999999999998,83
495,22,0,1,17,0,6,0,1,0.12,0.19699999999999998,0.28,0.0,67
496,22,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.19399999999999998,54
497,22,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,59
498,22,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,45
499,22,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39
500,22,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,30
501,22,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,33
502,23,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,22
503,23,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,13
504,23,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,18
505,23,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,5
506,23,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,3
507,23,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,1
508,23,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2
509,23,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,19
510,23,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,28
511,23,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,58
512,23,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,99
513,23,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,116
514,23,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,87
515,23,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,110
516,23,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,77
517,23,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,65
518,23,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55
519,23,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,49
520,23,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,50
521,23,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,35
522,23,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.19399999999999998,25
523,23,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.19399999999999998,28
524,23,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21
525,24,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.19399999999999998,7
526,24,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.19399999999999998,1
527,24,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1
528,24,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,1
529,24,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,5
530,24,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,15
531,24,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,84
532,24,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,177
533,24,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,102
534,24,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,40
535,24,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,46
536,24,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.19399999999999998,63
537,24,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,60
538,24,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,45
539,24,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,57
540,24,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,70
541,24,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,184
542,24,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,153
543,24,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,106
544,24,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,81
545,24,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,59
546,24,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,35
547,24,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,24
548,25,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,9
549,25,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,5
550,25,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,2
551,25,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1
552,25,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,9
553,25,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,36
554,25,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,108
555,25,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,238
556,25,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,144
557,25,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,55
558,25,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,61
559,25,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,106
560,25,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,93
561,25,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,68
562,25,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,84
563,25,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,116
564,25,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,222
565,25,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,225
566,25,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,146
567,25,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.19399999999999998,119
568,25,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.19399999999999998,45
569,25,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,53
570,25,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,40
571,26,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,17
572,26,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,5
573,26,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.19399999999999998,10
574,26,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,1
575,26,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,8
576,26,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,30
577,26,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,72
578,26,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,58
579,26,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,28
580,26,0,1,11,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,41
581,26,0,1,12,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,48
582,26,0,1,13,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,47
583,26,0,1,14,0,3,1,3,0.22,0.19699999999999998,0.93,0.3582,36
584,26,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,43
585,26,0,1,16,0,3,1,4,0.22,0.19699999999999998,0.93,0.3284,36
586,26,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,26
587,27,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.19399999999999998,24
588,27,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,84
589,27,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,104
590,27,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,79
591,27,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,59
592,27,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,38
593,27,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,27
594,27,0,1,23,0,4,1,1,0.18,0.19699999999999998,0.8,0.1642,16
595,28,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,9
596,28,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,3
597,28,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,2
598,28,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1
599,28,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4
600,28,0,1,6,0,5,1,2,0.18,0.19699999999999998,0.8,0.1343,16
601,28,0,1,7,0,5,1,2,0.16,0.19699999999999998,0.86,0.0896,60
602,28,0,1,8,0,5,1,2,0.16,0.19699999999999998,0.86,0.0896,157
603,28,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,101
604,28,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49
605,28,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,30
606,28,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,29
607,28,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,31
608,28,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,38
609,28,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,41
610,28,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,80
611,28,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,149
612,28,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.19399999999999998,109
613,28,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,89
614,28,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.19399999999999998,62
615,28,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,58
616,28,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,26
617,28,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,23
618,29,0,1,0,0,6,0,1,0.22,0.19699999999999998,0.64,0.3582,28
619,29,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.19399999999999998,20
620,29,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,15
621,29,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,8
622,29,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,3
623,29,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,2
624,29,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,5
625,29,0,1,8,0,6,0,1,0.18,0.19699999999999998,0.55,0.1642,34
626,29,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,34
627,29,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,55
628,29,0,1,11,0,6,0,2,0.18,0.19699999999999998,0.64,0.1343,64
629,29,0,1,12,0,6,0,2,0.2,0.19699999999999998,0.59,0.19399999999999998,78
630,29,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,65
631,29,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,99
632,29,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,120
633,29,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,107
634,29,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,91
635,29,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,68
636,29,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,58
637,29,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,43
638,29,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,36
639,29,0,1,22,0,6,0,1,0.16,0.19699999999999998,0.8,0.0896,32
640,29,0,1,23,0,6,0,1,0.16,0.19699999999999998,0.8,0.0896,33
641,30,0,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045,33
642,30,0,1,1,0,0,0,1,0.14,0.2121,0.8,0.0,29
643,30,0,1,2,0,0,0,1,0.16,0.2273,0.8,0.0,11
644,30,0,1,3,0,0,0,1,0.14,0.2121,0.93,0.0,8
645,30,0,1,4,0,0,0,1,0.14,0.2121,0.93,0.0,1
646,30,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0,3
647,30,0,1,7,0,0,0,1,0.14,0.2121,0.86,0.0,3
648,30,0,1,8,0,0,0,2,0.14,0.2121,0.86,0.0,12
649,30,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0,38
650,30,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,64
651,30,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0,59
652,30,0,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045,97
653,30,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045,84
654,30,0,1,14,0,0,0,1,0.28,0.303,0.61,0.0896,122
655,30,0,1,15,0,0,0,1,0.3,0.3333,0.56,0.0,109
656,30,0,1,16,0,0,0,1,0.3,0.3333,0.56,0.0,123
657,30,0,1,17,0,0,0,1,0.3,0.2879,0.56,0.19399999999999998,77
658,30,0,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642,65
659,30,0,1,19,0,0,0,1,0.26,0.2576,0.65,0.19399999999999998,55
660,30,0,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045,33
661,30,0,1,21,0,0,0,2,0.24,0.2424,0.7,0.1642,28
662,30,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.19399999999999998,21
663,30,0,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836,21
664,31,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239,7
665,31,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537,7
666,31,0,1,2,0,1,1,1,0.22,0.2273,0.64,0.19399999999999998,1
667,31,0,1,3,0,1,1,1,0.22,0.2273,0.64,0.19399999999999998,2
668,31,0,1,4,0,1,1,1,0.2,0.19699999999999998,0.59,0.2239,2
669,31,0,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836,8
670,31,0,1,6,0,1,1,1,0.16,0.1364,0.69,0.3284,37
671,31,0,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836,72
672,31,0,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836,185
673,31,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985,112
674,31,0,1,10,0,1,1,2,0.16,0.1515,0.59,0.19399999999999998,69
675,31,0,1,11,0,1,1,2,0.16,0.1515,0.59,0.19399999999999998,48
676,31,0,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045,68
677,31,0,1,13,0,1,1,2,0.16,0.2273,0.59,0.0,54
678,31,0,1,14,0,1,1,2,0.18,0.19699999999999998,0.55,0.1343,86
679,31,0,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343,44
680,31,0,1,16,0,1,1,2,0.16,0.1818,0.56,0.19399999999999998,86
681,31,0,1,17,0,1,1,2,0.16,0.1515,0.59,0.19399999999999998,161
682,31,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239,156
683,31,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045,111
684,31,0,1,20,0,1,1,3,0.16,0.1667,0.59,0.1642,78
685,31,0,1,21,0,1,1,3,0.16,0.19699999999999998,0.59,0.0896,56
686,31,0,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045,34
687,31,0,1,23,0,1,1,2,0.16,0.19699999999999998,0.64,0.0896,17
688,1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,8
689,1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045,3
690,1,0,2,2,0,2,1,2,0.16,0.2273,0.69,0.0,2
691,1,0,2,3,0,2,1,2,0.16,0.2273,0.69,0.0,2
692,1,0,2,5,0,2,1,3,0.14,0.2121,0.93,0.0,3
693,1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0.0,22
694,1,0,2,7,0,2,1,3,0.16,0.2273,0.93,0.0,52
695,1,0,2,8,0,2,1,3,0.16,0.2273,0.93,0.0,135
696,1,0,2,9,0,2,1,2,0.16,0.2273,0.93,0.0,116
697,1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0.0,47
698,1,0,2,11,0,2,1,2,0.18,0.2424,0.86,0.0,51
699,1,0,2,12,0,2,1,2,0.2,0.2576,0.86,0.0,55
700,1,0,2,13,0,2,1,2,0.2,0.2576,0.86,0.0,52
701,1,0,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896,54
702,1,0,2,15,0,2,1,2,0.24,0.2879,0.75,0.0,52
703,1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343,64
704,1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0.0,176
705,1,0,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045,168
706,1,0,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343,108
707,1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343,74
708,1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343,64
709,1,0,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896,36
710,1,0,2,23,0,2,1,3,0.2,0.19699999999999998,0.93,0.19399999999999998,16
711,2,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045,2
712,2,0,2,1,0,3,1,3,0.22,0.2273,0.93,0.19399999999999998,3
713,2,0,2,2,0,3,1,3,0.22,0.2273,0.93,0.1343,4
714,2,0,2,3,0,3,1,3,0.22,0.2273,0.93,0.1343,1
715,2,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836,1
716,2,0,2,5,0,3,1,3,0.22,0.2424,0.93,0.1045,3
717,2,0,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045,18
718,2,0,2,7,0,3,1,3,0.22,0.2121,0.93,0.2239,49
